timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
882,35,5,732,-36,15,229,-3,11,48,3,12,289,9,11,191,6,11,37,14,2,-1,2,-1,752,14,-3,0,-1,-1,81,13,2,1,1,2,797,13,-1,-3,-1,1,171,12,-1,2,1,-3
907,36,5,734,-30,15,48,4,12,209,-3,11,305,9,11,184,5,11,37,14,1,2,-2,0,730,13,0,2,1,-1,81,13,-2,1,-1,-1,216,12,0,-2,-1,-2,171,12,-1,-1,-2,-1
932,37,5,736,-19,14,48,9,12,202,-1,11,320,9,11,754,-25,16,730,13,-2,-1,-2,1,37,13,-1,-1,-1,-1,685,13,0,3,0,2,216,12,2,1,2,0,171,11,0,-1,1,0
957,38,5,734,-24,14,43,8,13,345,9,11,193,-1,11,157,4,11,14,13,1,2,0,0,59,13,-2,1,-1,1,730,13,-1,0,2,-1,685,12,0,0,-1,-1,775,12,-1,-1,1,1
982,39,5,732,-21,13,39,-4,13,193,3,11,351,9,11,740,-9,15,14,12,-1,-1,2,-3,730,12,2,0,1,1,59,12,1,-1,4,2,685,12,1,-2,2,-2,216,12,-2,0,1,-3
1007,40,5,727,-15,13,41,-37,13,186,-27,12,738,-4,14,358,9,11,81,14,-2,4,-2,-4,149,14,-2,-4,4,-1,14,12,2,1,-1,4,685,11,0,1,0,1,730,11,0,0,-1,0
1032,41,5,723,-19,13,43,-28,13,180,-28,12,358,3,11,101,-10,12,81,14,2,-2,2,-1,149,13,1,1,-1,2,14,12,-2,0,-2,-1,305,11,-1,-2,0,2,685,11,-1,-1,-1,2
1056,42,5,721,-19,12,45,-29,13,177,-32,12,81,-9,12,358,3,11,81,13,-1,-1,1,1,149,12,0,1,-1,-1,14,12,1,-1,-1,-2,216,11,-2,0,1,1,708,11,1,-2,3,0
1081,43,5,714,-9,12,56,-24,13,164,-28,12,72,-9,12,351,3,11,149,13,3,1,2,1,81,13,-1,0,-2,0,14,12,2,1,2,2,663,11,-2,-2,-1,2,216,11,1,1,-1,2
1106,44,5,707,10,12,54,-21,13,157,-24,12,72,-10,12,338,28,11,14,13,-2,-2,-2,-3,149,12,-1,-1,-4,1,81,12,1,0,4,0,238,11,1,2,5,-1,663,11,1,0,2,-1
1131,45,5,698,21,11,61,-30,13,155,-26,12,72,-10,12,325,29,10,104,14,3,3,-1,-2,149,14,-3,2,2,1,238,10,0,-1,-2,-2,395,10,2,1,0,1,663,10,-1,-1,0,0
1156,46,5,692,21,11,72,-23,13,157,-20,12,58,-10,12,327,30,10,149,14,2,-2,2,-1,104,14,-1,-2,0,-3,395,11,-2,-1,1,-2,529,11,-1,2,-2,1,462,10,2,1,2,1
1180,47,5,685,-18,11,76,-26,13,151,-19,13,49,-10,12,329,28,10,81,14,2,-2,2,2,149,14,-2,1,-3,1,462,11,-1,-2,-1,-2,663,11,-1,2,-2,-1,395,10,0,1,-2,3
1206,48,5,685,-19,10,90,-19,13,137,-17,13,52,-10,12,327,26,10,149,14,3,-2,3,-2,81,14,-3,1,-1,2,730,10,1,-2,1,1,819,10,-1,2,1,1,350,10,-1,2,-1,1
1231,49,5,685,-19,10,103,-16,13,124,-11,13,54,-10,12,311,24,10,149,14,-2,1,-1,1,81,14,2,1,-1,-1,216,10,2,-1,1,-2,305,10,-2,1,-2,-1,350,10,-1,-1,-1,-2
1256,50,5,689,-19,10,110,-2,13,117,10,13,54,-2,12,296,25,10,149,13,-1,1,3,3,81,13,1,-1,1,-3,14,13,-1,2,-2,0,216,11,-2,-1,-3,2,283,11,2,-2,1,-3
1281,51,5,694,-19,10,110,1,13,106,22,13,67,-1,12,287,21,10,81,14,-3,-1,1,2,37,14,0,4,4,-1,149,13,1,0,-3,-1,216,11,-1,1,3,-4,283,11,-1,1,2,5
1305,52,5,696,-19,10,103,6,13,99,23,13,81,-3,12,285,13,10,14,15,-4,-2,-2,1,81,14,2,-1,-1,-1,149,12,-1,1,3,-2,283,10,0,-1,1,-4,484,10,2,1,1,1
1331,53,5,705,-36,10,90,7,14,99,25,13,94,-3,12,283,12,10,14,16,4,-1,2,-1,81,14,-1,3,2,1,752,11,-1,-2,0,0,708,10,-2,1,2,0,283,10,-1,-1,-3,1
1356,54,5,714,-36,10,90,10,14,92,26,13,101,-5,12,278,5,10,14,15,1,-1,0,3,81,13,0,1,-3,-1,149,12,0,-2,2,-2,193,10,1,-1,1,-1,752,10,1,1,-1,2
1381,55,5,723,-32,10,83,5,14,85,21,13,108,-11,12,274,5,10,37,15,-3,-2,1,0,81,13,1,-1,1,3,149,13,-1,3,-4,1,752,11,0,-2,1,-2,484,10,-2,1,2,2
1406,56,5,732,-35,10,72,3,14,90,15,13,115,-11,12,262,8,10,37,16,1,4,-1,1,149,13,2,-2,5,0,462,10,2,0,-1,0,752,10,-1,-1,1,2,283,10,1,-2,0,-4
1430,57,5,741,-32,10,68,9,14,90,33,13,121,-11,12,251,8,10,37,16,-3,-2,2,1,149,13,2,1,-3,-4,462,11,-2,-1,1,-1,372,10,2,0,-1,0,752,10,-1,-1,-1,-2
1455,58,5,743,-32,10,56,17,14,97,37,13,244,8,10,128,-11,12,37,15,1,-2,-1,-2,149,13,-2,1,2,4,462,11,1,-1,1,-1,752,11,-1,2,1,0,372,10,0,1,-1,-1
1480,59,5,745,-28,10,45,17,14,103,30,13,244,6,10,135,-11,12,37,14,-1,0,-3,0,149,12,-1,1,-3,2,216,11,0,-3,2,-4,484,10,1,-1,-1,1,752,10,0,-1,0,-1
1505,60,5,747,-28,10,34,12,15,103,25,13,244,0,10,146,-18,12,37,14,1,2,2,1,81,14,-3,2,-2,2,126,13,-2,-3,-1,-3,216,11,1,2,-2,4,484,11,-1,2,0,-1
1530,61,5,749,-28,10,30,5,15,112,7,13,240,-2,10,139,-17,12,37,14,1,-2,0,2,126,14,2,2,1,2,81,13,2,-1,0,-1,171,13,-1,2,-4,1,484,11,-1,-2,-1,1
1555,62,5,752,-28,10,32,-7,14,112,2,13,224,-2,10,477,27,10,37,13,0,-1,2,0,81,13,1,1,0,1,126,13,-1,-1,0,-2,171,12,0,-1,3,0,484,11,1,2,2,-1
1580,63,5,752,-11,10,36,-28,14,115,0,13,477,32,10,213,-3,11,59,12,1,-2,1,1,104,12,2,-1,-2,-1,171,12,1,-1,-1,0,484,11,-1,-1,-2,1,752,11,-2,0,-3,-3
1605,64,5,747,-6,10,41,-32,14,117,10,13,477,32,10,211,-3,11,59,13,1,3,1,-2,104,13,-2,2,2,1,708,12,2,2,0,-1,752,11,-2,1,0,-2,171,11,-1,-1,0,1
1630,65,5,738,-24,10,43,4,14,119,10,13,477,32,10,209,-2,11,59,13,-1,-2,-2,-2,104,13,1,-2,1,-1,663,12,3,-1,0,3,730,12,-2,2,-2,-2,171,11,0,2,1,-1
1655,66,5,729,-22,10,43,1,13,115,22,12,197,-2,11,479,32,10,37,13,2,-1,4,1,104,12,1,1,-4,2,663,12,0,2,-1,0,708,12,-2,1,1,-1,752,12,-2,-1,1,0
1679,67,5,720,-24,11,41,-5,13,121,3,12,195,-9,11,481,32,10,14,14,2,3,-1,1,260,12,0,3,-1,1,663,12,1,-1,-1,-1,730,12,-2,1,1,-3,216,11,3,0,-2,3
